,fea_title_word_nums,fea_title_num_nums,fea_title_chars_low_nums,fea_title_chars_upp_nums,fea_title_chars_punct_nums,fea_title_stop_nums,fea_body_word_nums,fea_body_num_nums,fea_body_chars_low_nums,fea_body_chars_upp_nums,fea_body_chars_punct_nums,fea_body_stop_nums,fea_word_nums,fea_body_word_density,fea_title_word_density,body_noun_count,body_verb_count,body_adj_count,body_adv_count,body_pron_count,fea_body_total_length,fea_title_total_length,fea_body_upp_vs_length,fea_title_upp_vs_length,fea_body_num_exclamation_marks,fea_body_num_question_marks,fea_body_num_unique_words,fea_body_words_vs_unique,fea_body_word_unique_percent,gulpease,reliability
935,17,0,107,7,4,4,230,0,1144,65,40,89,247,5.233766233766234,6.333333333333333,60,25,23,13,13,1478,136,0.04397834912043302,0.051470588235294115,2,0,141,0.6130434782608696,61.30434782608695,62.869565217391305,1
936,14,5,73,4,2,4,269,9,1305,79,26,89,283,5.125925925925926,5.133333333333334,63,23,19,5,8,1705,98,0.04633431085043988,0.04081632653061224,0,0,162,0.6022304832713755,60.22304832713755,47.847583643122675,1
937,15,0,101,2,2,4,426,5,2369,49,52,166,441,5.662763466042154,6.4375,126,48,28,13,18,2920,122,0.01678082191780822,0.01639344262295082,0,0,267,0.6267605633802817,62.67605633802817,40.40845070422535,1
938,10,0,44,4,1,4,224,0,1045,27,28,98,234,4.764444444444444,4.363636363636363,39,42,19,13,14,1328,58,0.02033132530120482,0.06896551724137931,0,0,156,0.6964285714285714,69.64285714285714,55.026785714285715,1
939,15,3,96,4,3,3,879,21,4433,77,123,360,894,5.125,6.25,174,155,62,74,72,5596,124,0.013759828448892066,0.03225806451612903,0,4,501,0.5699658703071673,56.996587030716725,52.640500568828216,1
940,14,0,66,1,6,5,203,11,996,31,43,75,217,5.034313725490196,4.466666666666667,50,16,13,9,9,1284,86,0.024143302180685357,0.011627906976744186,0,0,150,0.7389162561576355,73.89162561576354,47.32512315270936,1
942,10,0,54,4,3,2,145,6,759,21,20,54,155,5.342465753424658,5.2727272727272725,36,23,7,7,6,950,70,0.022105263157894735,0.05714285714285714,0,0,103,0.7103448275862069,71.03448275862068,47.758620689655174,1
943,15,2,81,3,3,5,809,56,4302,107,129,289,824,5.44320987654321,5.25,217,97,91,46,28,5450,108,0.01963302752293578,0.027777777777777776,0,3,485,0.5995055624227441,59.950556242274416,45.316440049443756,1
944,21,0,106,4,4,5,727,4,3709,73,79,274,748,5.195054945054945,5.0,171,100,66,40,31,4656,140,0.0156786941580756,0.02857142857142857,0,0,397,0.546079779917469,54.60797799174691,46.79917469050894,1
945,13,0,61,4,5,4,106,0,568,10,23,42,119,5.401869158878505,4.642857142857143,25,24,5,3,5,709,84,0.014104372355430184,0.047619047619047616,0,0,91,0.8584905660377359,85.84905660377359,45.886792452830186,1
946,11,0,58,3,3,4,69,6,331,8,9,28,80,4.8428571428571425,5.083333333333333,19,7,3,2,2,422,74,0.018957345971563982,0.04054054054054054,0,0,53,0.7681159420289855,76.81159420289855,53.05797101449275,1
947,18,7,67,2,1,7,426,161,1869,52,85,152,444,4.498829039812646,3.6315789473684212,87,52,25,36,9,2607,94,0.019946298427311087,0.02127659574468085,0,0,259,0.607981220657277,60.798122065727696,70.31455399061034,1
948,8,0,32,2,0,5,391,14,2010,66,80,139,399,5.295918367346939,3.7777777777777777,81,37,36,30,14,2560,41,0.02578125,0.04878048780487805,0,0,249,0.6368286445012787,63.68286445012788,48.61636828644501,1
949,15,2,68,3,2,3,556,20,2844,80,76,207,571,5.2495511669658885,4.4375,119,86,42,33,24,3592,89,0.022271714922048998,0.033707865168539325,0,0,369,0.6636690647482014,66.36690647482014,52.57913669064748,1
950,18,7,81,2,3,4,592,42,3048,80,102,209,610,5.274873524451939,4.368421052631579,143,85,58,30,26,3883,110,0.020602626834921454,0.01818181818181818,0,0,400,0.6756756756756757,67.56756756756756,51.61824324324324,1
951,10,0,62,3,3,3,230,0,1144,65,40,89,240,5.233766233766234,5.909090909090909,60,25,23,13,13,1478,80,0.04397834912043302,0.0375,2,0,141,0.6130434782608696,61.30434782608695,62.869565217391305,1
952,13,11,46,3,4,3,86,51,328,9,40,32,99,3.8735632183908044,3.5,14,13,4,9,2,517,76,0.017408123791102514,0.039473684210526314,0,0,66,0.7674418604651163,76.74418604651163,91.90697674418604,1
953,15,6,65,1,2,6,267,10,1242,35,39,99,282,4.764925373134329,4.125,65,30,28,14,12,1614,88,0.02168525402726146,0.011363636363636364,0,0,187,0.700374531835206,70.0374531835206,58.438202247191015,1
954,10,0,47,1,0,4,436,10,2139,31,57,169,446,4.965675057208238,4.363636363636363,117,58,22,25,14,2686,57,0.01154132539091586,0.017543859649122806,0,0,267,0.6123853211009175,61.23853211009175,50.46788990825688,1
955,32,3,145,14,7,7,2062,197,9731,312,255,763,2094,4.8681531749878815,4.818181818181818,492,243,131,98,49,12678,200,0.024609559867486985,0.07,0,0,1000,0.48496605237633367,48.49660523763337,56.53152279340446,1
956,16,0,87,2,1,4,1005,14,5011,166,119,384,1021,5.146123260437376,5.235294117647059,244,176,74,59,63,6359,107,0.026104733448655448,0.018691588785046728,0,1,598,0.5950248756218905,59.50248756218905,56.06467661691542,1
957,14,2,83,4,2,3,161,6,844,18,15,63,175,5.320987654320987,5.8,43,25,8,8,12,1052,107,0.017110266159695818,0.037383177570093455,0,0,125,0.7763975155279503,77.63975155279503,50.42857142857143,1
958,15,0,67,8,2,6,549,7,2734,88,89,215,564,5.130909090909091,4.6875,116,69,51,36,28,3500,91,0.025142857142857144,0.08791208791208792,0,0,358,0.6520947176684881,65.20947176684882,54.482695810564664,1
959,14,0,69,2,2,5,488,18,2323,62,59,199,502,4.877300613496932,4.733333333333333,99,68,40,25,36,2967,86,0.020896528479946073,0.023255813953488372,0,0,311,0.6372950819672131,63.72950819672131,57.17622950819672,1
960,15,0,87,3,3,4,858,8,4389,111,128,304,873,5.238649592549476,5.625,219,126,60,60,29,5524,108,0.02009413468501086,0.027777777777777776,0,22,508,0.5920745920745921,59.20745920745921,51.33100233100233,1
961,12,0,72,2,3,4,633,58,3160,151,74,226,645,5.222397476340694,5.6923076923076925,149,74,62,28,19,4104,88,0.03679337231968811,0.022727272727272728,0,0,408,0.6445497630331753,64.45497630331754,47.53080568720379,1
962,10,0,61,3,2,1,558,42,2779,106,99,199,568,5.161001788908766,5.818181818181818,156,60,47,32,15,3610,77,0.029362880886426593,0.03896103896103896,0,0,369,0.6612903225806451,66.12903225806451,57.04659498207886,1
963,8,0,42,1,2,2,646,11,3180,59,72,268,654,5.006182380216384,4.777777777777778,154,92,68,42,31,4009,54,0.014716887004240458,0.018518518518518517,0,0,394,0.6099071207430341,60.9907120743034,49.35658914728682,1
964,14,0,76,3,2,4,576,8,3005,40,50,224,590,5.277296360485269,5.266666666666667,157,74,47,39,29,3707,94,0.010790396547073105,0.031914893617021274,0,0,367,0.6371527777777778,63.71527777777778,46.89930555555556,1
966,8,0,36,2,1,3,1051,5,4885,172,158,420,1059,4.807034220532319,4.222222222222222,200,194,68,73,94,6343,46,0.02711650638499133,0.043478260869565216,11,7,555,0.5280685061845861,52.80685061845861,61.664129400570886,1
967,12,2,62,3,1,3,124,8,645,39,20,44,136,5.472,5.0,32,15,10,2,2,838,79,0.046539379474940336,0.0379746835443038,0,0,101,0.8145161290322581,81.45161290322581,41.41935483870968,1
968,13,0,70,4,3,4,1070,7,5154,143,179,432,1083,4.945845004668534,5.285714285714286,257,172,70,60,89,6607,92,0.02164371121537763,0.043478260869565216,4,10,604,0.5644859813084112,56.44859813084112,57.074766355140184,1
969,14,0,74,3,2,4,594,21,2984,105,65,221,608,5.191596638655462,5.133333333333334,154,72,52,32,22,3814,92,0.027530152071316205,0.03260869565217391,0,0,363,0.6111111111111112,61.111111111111114,50.64983164983165,1
970,9,0,56,3,0,3,263,3,1422,37,39,97,272,5.526515151515151,5.9,69,39,25,14,10,1764,67,0.020975056689342405,0.04477611940298507,0,0,179,0.6806083650190115,68.06083650190114,41.9277566539924,1
971,13,5,51,3,7,1,990,95,4603,291,103,369,1003,4.938446014127145,3.857142857142857,192,143,53,79,57,6151,80,0.047309380588522194,0.0375,0,1,505,0.51010101010101,51.01010101010101,51.111111111111114,1
972,16,2,69,3,2,7,316,18,1427,48,44,144,332,4.652996845425868,4.235294117647059,67,40,14,7,19,1868,92,0.02569593147751606,0.03260869565217391,0,0,207,0.6550632911392406,65.50632911392405,53.177215189873415,1
973,20,0,108,3,4,6,220,3,1128,32,33,85,240,5.248868778280543,5.285714285714286,50,35,15,12,14,1423,135,0.022487702037947997,0.022222222222222223,0,0,158,0.7181818181818181,71.81818181818181,54.36363636363637,1
974,13,0,79,3,3,5,274,0,1401,30,43,113,287,5.203636363636364,5.857142857142857,61,49,11,12,20,1757,99,0.01707455890722823,0.030303030303030304,0,0,183,0.6678832116788321,66.78832116788321,50.13138686131387,1
975,13,1,71,5,4,4,476,14,2289,110,65,183,489,5.029350104821803,5.428571428571429,116,62,36,32,19,2966,95,0.037086985839514496,0.05263157894736842,0,0,317,0.6659663865546218,66.59663865546219,53.49579831932773,1
976,10,0,52,1,3,5,4201,267,21838,374,786,1589,4211,5.286054259876249,4.818181818181818,1109,441,473,249,171,27814,65,0.013446465808585604,0.015384615384615385,0,0,2047,0.487264936919781,48.7264936919781,43.45370149964294,1
977,15,0,93,3,2,3,377,9,1925,78,54,141,392,5.298941798941799,6.0,88,50,37,23,20,2451,115,0.03182374541003672,0.02608695652173913,2,0,243,0.6445623342175066,64.45623342175067,57.70026525198939,1
978,19,1,100,9,5,6,603,38,3048,72,72,225,622,5.1655629139072845,5.45,135,104,40,40,28,3877,135,0.018571060098013927,0.06666666666666667,0,4,361,0.5986733001658375,59.86733001658375,50.14427860696517,1
979,17,2,73,5,2,6,126,2,699,21,11,45,143,5.669291338582677,4.333333333333333,32,18,14,6,6,864,98,0.024305555555555556,0.05102040816326531,0,0,100,0.7936507936507936,79.36507936507937,42.01587301587302,1
980,10,2,41,1,4,3,1067,61,5096,120,148,421,1077,4.883895131086143,3.8181818181818183,227,143,101,69,61,6491,57,0.01848713603450932,0.017543859649122806,0,0,596,0.5585754451733833,55.85754451733833,55.94470477975633,1
981,16,0,88,4,4,4,528,16,2678,75,57,191,544,5.2041587901701325,5.411764705882353,116,80,39,31,21,3385,115,0.022156573116691284,0.034782608695652174,0,0,341,0.6458333333333334,64.58333333333333,51.02651515151515,1
982,15,0,79,3,1,5,461,14,2440,86,79,167,476,5.467532467532467,5.125,119,59,34,15,12,3079,97,0.027931146476128613,0.030927835051546393,0,0,273,0.5921908893709328,59.219088937093275,51.45119305856833,1
983,10,1,61,2,3,2,235,4,1216,48,27,90,245,5.3559322033898304,5.7272727272727275,57,37,17,15,10,1538,76,0.031209362808842653,0.02631578947368421,0,0,157,0.6680851063829787,66.80851063829788,47.255319148936174,1
984,15,0,69,4,0,7,869,39,4251,165,99,326,884,5.075862068965518,4.5625,188,114,64,48,34,5461,87,0.030214246475004577,0.04597701149425287,0,0,497,0.571921749136939,57.192174913693904,50.00115074798619,1
986,12,0,61,6,1,4,160,22,779,49,24,53,172,5.142857142857143,5.153846153846154,38,19,4,6,5,1044,82,0.04693486590038314,0.07317073170731707,0,0,123,0.76875,76.875,58.6875,1
987,14,0,78,3,1,4,540,18,2631,64,67,206,554,4.981515711645102,5.4,118,85,50,31,30,3371,96,0.018985464253930585,0.03125,0,2,338,0.6259259259259259,62.592592592592595,53.55555555555556,1
988,13,0,61,4,2,4,533,2,2513,38,70,230,546,4.777153558052435,4.642857142857143,136,86,20,28,42,3164,79,0.012010113780025285,0.05063291139240506,1,0,343,0.6435272045028143,64.35272045028142,54.98499061913696,1
989,6,0,45,2,3,1,477,47,2369,92,97,158,483,5.148535564853557,6.714285714285714,112,48,53,32,21,3100,55,0.02967741935483871,0.03636363636363636,0,0,295,0.6184486373165619,61.84486373165618,46.56813417190776,1
990,7,0,35,5,1,2,1233,3,6590,62,119,483,1240,5.390599675850892,5.0,316,157,138,69,38,8041,47,0.007710483770675289,0.10638297872340426,0,0,616,0.49959448499594483,49.95944849959449,48.66720779220779,1
991,15,0,76,3,2,4,288,6,1494,29,33,107,303,5.269896193771626,4.9375,66,47,34,11,13,1870,97,0.015508021390374332,0.030927835051546393,0,3,200,0.6944444444444444,69.44444444444444,47.15972222222222,1
992,11,0,69,3,3,1,434,21,2276,55,47,158,445,5.358620689655172,6.0,119,49,34,25,19,2849,85,0.019305019305019305,0.03529411764705882,0,0,249,0.5737327188940092,57.37327188940092,48.10138248847926,1
993,19,0,94,6,2,7,435,11,2205,79,63,159,454,5.238532110091743,5.0,93,55,40,22,22,2807,120,0.028143925899536872,0.05,0,1,294,0.6758620689655173,67.58620689655173,50.701149425287355,1
994,13,0,78,1,2,4,461,1,2365,37,50,174,474,5.199134199134199,5.642857142857143,124,80,25,32,21,2920,93,0.012671232876712329,0.010752688172043012,0,1,262,0.5683297180043384,56.83297180043384,49.151843817787416,1
995,15,0,66,2,2,6,451,6,2398,63,71,169,466,5.4446902654867255,4.25,107,74,49,22,20,2989,84,0.02107728337236534,0.023809523809523808,0,2,297,0.6585365853658537,65.85365853658537,48.068736141906875,1
996,19,0,111,5,3,5,286,12,1344,26,48,111,305,4.7735191637630665,5.8,55,39,19,26,22,1726,139,0.015063731170336037,0.03597122302158273,0,3,160,0.5594405594405595,55.94405594405595,56.34265734265734,1
997,12,0,58,1,1,7,607,3,3088,38,59,251,619,5.141447368421052,4.538461538461538,134,98,52,43,39,3812,71,0.009968520461699895,0.014084507042253521,0,2,356,0.586490939044481,58.64909390444811,46.26523887973641,1
998,15,0,72,3,3,5,194,8,1008,53,38,71,209,5.441025641025641,4.6875,44,31,18,7,9,1312,94,0.040396341463414635,0.031914893617021274,0,0,160,0.8247422680412371,82.47422680412372,45.34020618556701,1
999,8,0,58,1,2,1,629,20,3107,87,98,251,637,5.06984126984127,6.555555555555555,141,89,35,73,37,3957,68,0.021986353297952996,0.014705882352941176,0,0,394,0.6263910969793323,62.63910969793323,59.55643879173291,1
1000,9,2,48,3,1,2,106,3,531,23,11,43,115,5.177570093457944,5.1,25,13,4,1,4,679,63,0.033873343151693665,0.047619047619047616,0,0,75,0.7075471698113207,70.75471698113208,51.075471698113205,1
1001,13,0,68,1,2,4,462,116,2168,41,126,165,475,4.771058315334773,4.928571428571429,122,41,39,21,11,2938,83,0.013955071477195371,0.012048192771084338,0,0,273,0.5909090909090909,59.09090909090909,50.47186147186147,1
1002,8,4,49,2,5,1,363,26,1862,37,46,131,371,5.217032967032967,5.666666666666667,96,40,27,14,10,2348,67,0.01575809199318569,0.029850746268656716,0,0,252,0.6942148760330579,69.42148760330579,44.26170798898072,1
1003,13,0,82,1,2,5,502,9,2692,58,50,183,515,5.467196819085487,5.928571428571429,131,74,35,42,9,3347,97,0.01732895129967135,0.010309278350515464,0,0,307,0.6115537848605578,61.155378486055774,47.20717131474104,1
1004,11,0,60,3,1,5,291,12,1472,52,43,106,302,5.219178082191781,5.25,70,32,30,12,9,1892,75,0.02748414376321353,0.04,6,0,200,0.6872852233676976,68.72852233676976,47.419243986254294,1
1005,13,0,72,3,3,4,291,13,1321,36,36,119,304,4.647260273972603,5.357142857142857,77,37,13,9,6,1711,92,0.02104032729398013,0.03260869565217391,0,0,187,0.6426116838487973,64.26116838487972,57.07560137457045,1
1006,11,0,55,3,3,3,226,10,1120,66,25,77,237,5.224669603524229,4.833333333333333,43,33,27,14,3,1458,71,0.04526748971193416,0.04225352112676056,0,0,181,0.8008849557522124,80.08849557522124,50.23893805309734,1
1007,10,0,55,1,1,4,595,35,2803,67,61,236,605,4.815436241610739,5.090909090909091,124,75,52,64,24,3581,66,0.018709857581681096,0.015151515151515152,0,0,349,0.5865546218487395,58.65546218487395,53.436974789915965,1
1008,17,0,92,1,2,6,491,17,2600,51,68,179,508,5.388211382113822,5.166666666666667,133,62,26,17,13,3226,111,0.015809051456912585,0.009009009009009009,0,0,301,0.6130346232179226,61.30346232179226,48.65376782077393,1
1009,12,0,62,4,2,4,716,2,3584,109,116,269,728,5.150627615062762,5.076923076923077,167,99,45,46,27,4558,80,0.023913997367266345,0.05,0,0,456,0.6368715083798883,63.687150837988824,54.13966480446928,1
1010,8,0,52,4,2,1,147,2,787,30,19,54,155,5.52027027027027,6.222222222222222,42,16,14,1,6,994,67,0.030181086519114688,0.05970149253731343,0,0,113,0.7687074829931972,76.87074829931973,41.7891156462585,1
1011,12,0,78,2,2,4,314,14,1550,36,47,112,326,5.034920634920635,6.153846153846154,82,44,26,14,18,1976,96,0.018218623481781375,0.020833333333333332,0,1,215,0.6847133757961783,68.47133757961784,52.28025477707006,1
1012,12,0,64,2,2,3,552,0,2882,120,58,220,564,5.428571428571429,5.076923076923077,135,77,33,25,14,3614,80,0.03320420586607637,0.025,0,0,333,0.6032608695652174,60.32608695652174,49.61594202898551,1
1013,12,0,62,4,2,5,433,0,1905,44,96,171,445,4.490783410138249,5.076923076923077,92,80,20,32,38,2484,81,0.017713365539452495,0.04938271604938271,3,1,292,0.674364896073903,67.4364896073903,72.0715935334873,1
1014,9,0,57,1,1,3,465,10,2624,48,60,168,474,5.733905579399142,5.8,120,59,48,21,23,3222,67,0.0148975791433892,0.014925373134328358,0,1,275,0.5913978494623656,59.13978494623656,39.38709677419355,1
1015,12,0,46,3,3,5,403,19,1882,61,51,176,415,4.8094059405940595,3.769230769230769,76,68,22,28,25,2431,65,0.02509255450431921,0.046153846153846156,0,8,266,0.6600496277915633,66.00496277915633,52.89578163771712,1
1016,14,0,70,2,2,6,387,6,1975,86,52,134,401,5.311855670103093,4.8,96,48,38,24,10,2511,89,0.03424930306650737,0.02247191011235955,0,0,276,0.7131782945736435,71.31782945736434,50.679586563307495,1
1017,14,0,70,4,3,4,632,2,3359,62,78,257,646,5.404423380726699,4.933333333333334,142,92,48,56,47,4167,93,0.014878809695224381,0.043010752688172046,0,8,409,0.6471518987341772,64.71518987341773,50.53481012658228,1
1018,19,0,89,5,5,7,466,39,2258,90,75,164,485,5.027837259100642,4.7,90,79,28,41,28,2955,122,0.030456852791878174,0.040983606557377046,0,0,319,0.6845493562231759,68.45493562231759,51.27467811158798,1
1019,11,0,59,2,2,3,320,20,1549,59,56,96,331,5.009345794392523,5.083333333333333,69,43,23,19,9,2012,73,0.029324055666003976,0.0273972602739726,0,0,216,0.675,67.5,55.08150470219436,1
1020,15,0,70,5,1,5,147,3,755,12,19,64,162,5.1824324324324325,4.6875,26,21,12,9,9,939,90,0.012779552715654952,0.05555555555555555,1,0,118,0.8027210884353742,80.27210884353741,49.34013605442177,1
1021,8,0,37,1,1,3,237,38,986,34,62,88,245,4.285714285714286,4.222222222222222,70,19,11,8,4,1356,46,0.025073746312684365,0.021739130434782608,0,0,102,0.43037974683544306,43.037974683544306,53.89451476793249,1
1022,5,0,33,1,0,1,177,32,900,34,26,64,182,5.247191011235955,5.666666666666667,51,17,12,8,4,1169,38,0.0290846877673225,0.02631578947368421,0,0,130,0.7344632768361582,73.44632768361582,44.98870056497175,1
1023,21,2,111,6,3,4,504,9,2728,64,72,175,525,5.528712871287128,5.318181818181818,122,69,52,34,18,3396,145,0.01884570082449941,0.041379310344827586,0,0,340,0.6746031746031746,67.46031746031746,46.61904761904762,1
1024,8,0,46,2,2,3,411,36,1817,46,45,150,419,4.521844660194175,5.333333333333333,107,48,23,17,21,2358,57,0.019508057675996608,0.03508771929824561,0,13,224,0.5450121654501217,54.50121654501216,55.95863746958638,1
1025,19,2,97,6,4,4,166,8,883,26,22,62,185,5.4431137724550895,5.15,40,25,18,4,5,1115,127,0.023318385650224215,0.047244094488188976,0,0,120,0.7228915662650602,72.28915662650603,45.325301204819276,1
1026,9,0,52,2,2,2,214,4,996,21,26,92,223,4.730232558139535,5.4,56,26,17,12,7,1268,64,0.016561514195583597,0.03125,0,0,146,0.6822429906542056,68.22429906542057,51.66355140186916,1
1027,15,0,69,4,1,7,683,35,3187,185,130,232,698,4.9298245614035086,4.5625,142,76,52,37,31,4221,88,0.04382847666429756,0.045454545454545456,0,0,407,0.595900439238653,59.5900439238653,52.29428989751098,1
1028,14,0,68,2,2,6,420,12,2041,48,49,168,434,4.961995249406176,4.666666666666667,90,47,32,27,24,2569,85,0.018684312962242117,0.023529411764705882,0,3,272,0.6476190476190476,64.76190476190476,50.19331742243437,1
1029,19,1,99,8,5,6,333,1,1633,42,42,136,352,5.014970059880239,5.35,72,60,25,20,22,2085,133,0.02014388489208633,0.06015037593984962,0,1,212,0.6366366366366366,63.66366366366366,51.82282282282282,1
1030,8,0,46,1,0,3,411,14,2207,26,63,154,419,5.419902912621359,5.222222222222222,106,45,32,32,10,2726,54,0.009537784299339692,0.018518518518518517,0,0,227,0.5523114355231143,55.23114355231144,41.60340632603406,1
1031,17,0,83,5,3,4,589,18,3000,107,83,216,606,5.266101694915254,4.888888888888889,123,93,48,34,23,3812,109,0.02806925498426023,0.045871559633027525,0,0,363,0.6162988115449916,61.62988115449915,44.78947368421053,1
1032,10,3,55,1,3,3,511,25,2425,62,63,204,521,4.857421875,5.090909090909091,117,62,32,22,18,3103,72,0.019980663873670642,0.013888888888888888,0,0,312,0.6105675146771037,61.05675146771037,49.99804305283757,1
1033,14,0,60,2,2,6,460,2,2293,34,76,167,474,5.047722342733189,4.133333333333334,112,55,38,46,22,2891,79,0.01176063645797302,0.02531645569620253,0,3,314,0.6826086956521739,68.26086956521739,52.02173913043478,1
1034,14,0,71,2,2,5,182,12,929,17,21,75,196,5.169398907103825,4.866666666666666,60,16,7,8,4,1160,88,0.014655172413793103,0.022727272727272728,0,0,128,0.7032967032967034,70.32967032967034,48.89010989010989,1
1035,11,2,59,1,1,4,297,17,1526,37,32,105,308,5.24496644295302,5.0,85,31,22,14,8,1922,73,0.019250780437044746,0.0136986301369863,0,1,203,0.6835016835016835,68.35016835016835,47.85521885521886,1
